feature,feature_category,role,universal_priority,universal_action,next_analysis_route,universal_reason,missing_pct_train,missing_pct_test,missing_gap_pct,n_unique_train,n_unique_test,constant_train,constant_test,missing_pct_combined,n_unique_combined,dominant_share_pct,issue_reasons
bureau_bal_severe_late_ratio_mean,ratio_rate_numeric,feature,P1_stability_review,route_to_ratio_rate_eda; also stability_review,ratio_rate_eda,high combined missingness; large train-test missingness gap,70.0072517731073,13.19752174626621,56.80973002684109,2287,1022.0,False,False,62.23435460554939,2889,62.23435460554939,high_missing; large_train_test_missing_gap
bureau_bal_severe_late_ratio_min,ratio_rate_numeric,feature,P1_stability_review,route_to_ratio_rate_eda; also stability_review,ratio_rate_eda,high combined missingness; large train-test missingness gap,70.0072517731073,13.19752174626621,56.80973002684109,294,90.0,False,False,62.23435460554939,345,62.23435460554939,high_missing; large_train_test_missing_gap
bureau_bal_status_0_count_mean,ratio_rate_numeric,feature,P1_stability_review,route_to_ratio_rate_eda; also stability_review,ratio_rate_eda,high combined missingness; large train-test missingness gap,70.0072517731073,13.19752174626621,56.80973002684109,3195,2619.0,False,False,62.23435460554939,3700,62.23435460554939,high_missing; large_train_test_missing_gap
bureau_bal_status_0_ratio_max,ratio_rate_numeric,feature,P1_stability_review,route_to_ratio_rate_eda; also stability_review,ratio_rate_eda,high combined missingness; large train-test missingness gap,70.0072517731073,13.19752174626621,56.80973002684109,2021,1940.0,False,False,62.23435460554939,2352,62.23435460554939,high_missing; large_train_test_missing_gap
bureau_bal_status_0_ratio_mean,ratio_rate_numeric,feature,P1_stability_review,route_to_ratio_rate_eda; also stability_review,ratio_rate_eda,high combined missingness; large train-test missingness gap,70.0072517731073,13.19752174626621,56.80973002684109,59102,32403.0,False,False,62.23435460554939,88252,62.23435460554939,high_missing; large_train_test_missing_gap
bureau_bal_status_0_ratio_min,ratio_rate_numeric,feature,P1_stability_review,route_to_ratio_rate_eda; also stability_review,ratio_rate_eda,high combined missingness; large train-test missingness gap,70.0072517731073,13.19752174626621,56.80973002684109,1745,1538.0,False,False,62.23435460554939,1930,62.23435460554939,high_missing; large_train_test_missing_gap
bureau_bal_status_1_count_mean,ratio_rate_numeric,feature,P1_stability_review,route_to_ratio_rate_eda; also stability_review,ratio_rate_eda,high combined missingness; large train-test missingness gap,70.0072517731073,13.19752174626621,56.80973002684109,661,529.0,False,False,62.23435460554939,760,62.23435460554939,high_missing; large_train_test_missing_gap
bureau_bal_status_1_ratio_max,ratio_rate_numeric,feature,P1_stability_review,route_to_ratio_rate_eda; also stability_review,ratio_rate_eda,high combined missingness; large train-test missingness gap,70.0072517731073,13.19752174626621,56.80973002684109,879,861.0,False,False,62.23435460554939,1063,62.23435460554939,high_missing; large_train_test_missing_gap
bureau_bal_status_1_ratio_mean,ratio_rate_numeric,feature,P1_stability_review,route_to_ratio_rate_eda; also stability_review,ratio_rate_eda,high combined missingness; large train-test missingness gap,70.0072517731073,13.19752174626621,56.80973002684109,13113,7875.0,False,False,62.23435460554939,19243,62.23435460554939,high_missing; large_train_test_missing_gap
bureau_bal_status_1_ratio_min,ratio_rate_numeric,feature,P1_stability_review,route_to_ratio_rate_eda; also stability_review,ratio_rate_eda,high combined missingness; large train-test missingness gap,70.0072517731073,13.19752174626621,56.80973002684109,424,254.0,False,False,62.23435460554939,457,62.23435460554939,high_missing; large_train_test_missing_gap
bureau_bal_status_2_count_mean,ratio_rate_numeric,feature,P1_stability_review,route_to_ratio_rate_eda; also stability_review,ratio_rate_eda,high combined missingness; large train-test missingness gap,70.0072517731073,13.19752174626621,56.80973002684109,208,138.0,False,False,62.23435460554939,222,62.23435460554939,high_missing; large_train_test_missing_gap
bureau_bal_status_2_ratio_max,ratio_rate_numeric,feature,P1_stability_review,route_to_ratio_rate_eda; also stability_review,ratio_rate_eda,high combined missingness; large train-test missingness gap,70.0072517731073,13.19752174626621,56.80973002684109,337,253.0,False,False,62.23435460554939,380,62.23435460554939,high_missing; large_train_test_missing_gap
bureau_bal_status_2_ratio_mean,ratio_rate_numeric,feature,P1_stability_review,route_to_ratio_rate_eda; also stability_review,ratio_rate_eda,high combined missingness; large train-test missingness gap,70.0072517731073,13.19752174626621,56.80973002684109,2755,1178.0,False,False,62.23435460554939,3345,62.23435460554939,high_missing; large_train_test_missing_gap
bureau_bal_status_2_ratio_min,ratio_rate_numeric,feature,P1_stability_review,route_to_ratio_rate_eda; also stability_review,ratio_rate_eda,high combined missingness; large train-test missingness gap,70.0072517731073,13.19752174626621,56.80973002684109,170,85.0,False,False,62.23435460554939,177,62.23435460554939,high_missing; large_train_test_missing_gap
bureau_bal_status_3_count_mean,ratio_rate_numeric,feature,P1_stability_review,route_to_ratio_rate_eda; also stability_review,ratio_rate_eda,high combined missingness; large train-test missingness gap,70.0072517731073,13.19752174626621,56.80973002684109,128,76.0,False,False,62.23435460554939,141,62.23435460554939,high_missing; large_train_test_missing_gap
bureau_bal_status_3_ratio_max,ratio_rate_numeric,feature,P1_stability_review,route_to_ratio_rate_eda; also stability_review,ratio_rate_eda,high combined missingness; large train-test missingness gap,70.0072517731073,13.19752174626621,56.80973002684109,210,153.0,False,False,62.23435460554939,224,62.23435460554939,high_missing; large_train_test_missing_gap
bureau_bal_status_3_ratio_mean,ratio_rate_numeric,feature,P1_stability_review,route_to_ratio_rate_eda; also stability_review,ratio_rate_eda,high combined missingness; large train-test missingness gap,70.0072517731073,13.19752174626621,56.80973002684109,1453,627.0,False,False,62.23435460554939,1727,62.23435460554939,high_missing; large_train_test_missing_gap
bureau_bal_status_3_ratio_min,ratio_rate_numeric,feature,P1_stability_review,route_to_ratio_rate_eda; also stability_review,ratio_rate_eda,high combined missingness; large train-test missingness gap,70.0072517731073,13.19752174626621,56.80973002684109,115,52.0,False,False,62.23435460554939,124,62.23435460554939,high_missing; large_train_test_missing_gap
bureau_bal_status_4_count_mean,ratio_rate_numeric,feature,P1_stability_review,route_to_ratio_rate_eda; also stability_review,ratio_rate_eda,high combined missingness; large train-test missingness gap,70.0072517731073,13.19752174626621,56.80973002684109,105,65.0,False,False,62.23435460554939,110,62.23435460554939,high_missing; large_train_test_missing_gap
bureau_bal_status_4_ratio_max,ratio_rate_numeric,feature,P1_stability_review,route_to_ratio_rate_eda; also stability_review,ratio_rate_eda,high combined missingness; large train-test missingness gap,70.0072517731073,13.19752174626621,56.80973002684109,171,123.0,False,False,62.23435460554939,187,62.23435460554939,high_missing; large_train_test_missing_gap
bureau_bal_status_4_ratio_mean,ratio_rate_numeric,feature,P1_stability_review,route_to_ratio_rate_eda; also stability_review,ratio_rate_eda,high combined missingness; large train-test missingness gap,70.0072517731073,13.19752174626621,56.80973002684109,1121,477.0,False,False,62.23435460554939,1315,62.23435460554939,high_missing; large_train_test_missing_gap
bureau_bal_status_4_ratio_min,ratio_rate_numeric,feature,P1_stability_review,route_to_ratio_rate_eda; also stability_review,ratio_rate_eda,high combined missingness; large train-test missingness gap,70.0072517731073,13.19752174626621,56.80973002684109,98,39.0,False,False,62.23435460554939,104,62.23435460554939,high_missing; large_train_test_missing_gap
bureau_bal_status_5_count_mean,ratio_rate_numeric,feature,P1_stability_review,route_to_ratio_rate_eda; also stability_review,ratio_rate_eda,high combined missingness; large train-test missingness gap,70.0072517731073,13.19752174626621,56.80973002684109,468,255.0,False,False,62.23435460554939,544,62.23435460554939,high_missing; large_train_test_missing_gap
bureau_bal_status_5_ratio_max,ratio_rate_numeric,feature,P1_stability_review,route_to_ratio_rate_eda; also stability_review,ratio_rate_eda,high combined missingness; large train-test missingness gap,70.0072517731073,13.19752174626621,56.80973002684109,864,462.0,False,False,62.23435460554939,1022,62.23435460554939,high_missing; large_train_test_missing_gap
bureau_bal_status_5_ratio_mean,ratio_rate_numeric,feature,P1_stability_review,route_to_ratio_rate_eda; also stability_review,ratio_rate_eda,high combined missingness; large train-test missingness gap,70.0072517731073,13.19752174626621,56.80973002684109,1628,664.0,False,False,62.23435460554939,2076,62.23435460554939,high_missing; large_train_test_missing_gap
bureau_bal_status_5_ratio_min,ratio_rate_numeric,feature,P1_stability_review,route_to_ratio_rate_eda; also stability_review,ratio_rate_eda,high combined missingness; large train-test missingness gap,70.0072517731073,13.19752174626621,56.80973002684109,237,58.0,False,False,62.23435460554939,280,62.23435460554939,high_missing; large_train_test_missing_gap
bureau_bal_status_C_count_mean,ratio_rate_numeric,feature,P1_stability_review,route_to_ratio_rate_eda; also stability_review,ratio_rate_eda,high combined missingness; large train-test missingness gap,70.0072517731073,13.19752174626621,56.80973002684109,4745,3886.0,False,False,62.23435460554939,5638,62.23435460554939,high_missing; large_train_test_missing_gap
bureau_bal_status_C_ratio_max,ratio_rate_numeric,feature,P1_stability_review,route_to_ratio_rate_eda; also stability_review,ratio_rate_eda,high combined missingness; large train-test missingness gap,70.0072517731073,13.19752174626621,56.80973002684109,2124,1890.0,False,False,62.23435460554939,2311,62.23435460554939,high_missing; large_train_test_missing_gap
bureau_bal_status_C_ratio_mean,ratio_rate_numeric,feature,P1_stability_review,route_to_ratio_rate_eda; also stability_review,ratio_rate_eda,high combined missingness; large train-test missingness gap,70.0072517731073,13.19752174626621,56.80973002684109,49918,27924.0,False,False,62.23435460554939,74523,62.23435460554939,high_missing; large_train_test_missing_gap
bureau_bal_status_C_ratio_min,ratio_rate_numeric,feature,P1_stability_review,route_to_ratio_rate_eda; also stability_review,ratio_rate_eda,high combined missingness; large train-test missingness gap,70.0072517731073,13.19752174626621,56.80973002684109,1616,1273.0,False,False,62.23435460554939,1889,62.23435460554939,high_missing; large_train_test_missing_gap
bureau_bal_status_X_count_mean,ratio_rate_numeric,feature,P1_stability_review,route_to_ratio_rate_eda; also stability_review,ratio_rate_eda,high combined missingness; large train-test missingness gap,70.0072517731073,13.19752174626621,56.80973002684109,3482,3209.0,False,False,62.23435460554939,4338,62.23435460554939,high_missing; large_train_test_missing_gap
bureau_bal_status_X_ratio_max,ratio_rate_numeric,feature,P1_stability_review,route_to_ratio_rate_eda; also stability_review,ratio_rate_eda,high combined missingness; large train-test missingness gap,70.0072517731073,13.19752174626621,56.80973002684109,2133,2051.0,False,False,62.23435460554939,2467,62.23435460554939,high_missing; large_train_test_missing_gap
bureau_bal_status_X_ratio_mean,ratio_rate_numeric,feature,P1_stability_review,route_to_ratio_rate_eda; also stability_review,ratio_rate_eda,high combined missingness; large train-test missingness gap,70.0072517731073,13.19752174626621,56.80973002684109,40428,25838.0,False,False,62.23435460554939,62867,62.23435460554939,high_missing; large_train_test_missing_gap
bureau_bal_status_X_ratio_min,ratio_rate_numeric,feature,P1_stability_review,route_to_ratio_rate_eda; also stability_review,ratio_rate_eda,high combined missingness; large train-test missingness gap,70.0072517731073,13.19752174626621,56.80973002684109,1346,975.0,False,False,62.23435460554939,1557,62.23435460554939,high_missing; large_train_test_missing_gap
