feature,feature_category,role,universal_priority,universal_action,next_analysis_route,universal_reason,missing_pct_train,missing_pct_test,missing_gap_pct,n_unique_train,n_unique_test,constant_train,constant_test,missing_pct_combined,n_unique_combined,dominant_share_pct,issue_reasons
FLAG_DOCUMENT_11,binary_flag,feature,P2_low_variance_review,route_to_binary_flag_eda; low_variance_review_later,binary_flag_eda,near-constant combined distribution,0.0,0.0,0.0,2,2.0,False,False,0.0,2,99.64632075339294,near_constant
FLAG_DOCUMENT_12,binary_flag,feature,P1_stability_review,route_to_binary_flag_eda; also stability_review,binary_flag_eda,constant in test; near-constant combined distribution,0.0,0.0,0.0,2,1.0,False,True,0.0,2,99.99943860437045,constant_test; near_constant
FLAG_DOCUMENT_13,binary_flag,feature,P1_stability_review,route_to_binary_flag_eda; also stability_review,binary_flag_eda,constant in test; near-constant combined distribution,0.0,0.0,0.0,2,1.0,False,True,0.0,2,99.69572356879202,constant_test; near_constant
FLAG_DOCUMENT_14,binary_flag,feature,P1_stability_review,route_to_binary_flag_eda; also stability_review,binary_flag_eda,constant in test; near-constant combined distribution,0.0,0.0,0.0,2,1.0,False,True,0.0,2,99.74652987326493,constant_test; near_constant
FLAG_DOCUMENT_15,binary_flag,feature,P1_stability_review,route_to_binary_flag_eda; also stability_review,binary_flag_eda,constant in test; near-constant combined distribution,0.0,0.0,0.0,2,1.0,False,True,0.0,2,99.89558041290648,constant_test; near_constant
FLAG_DOCUMENT_16,binary_flag,feature,P1_stability_review,route_to_binary_flag_eda; also stability_review,binary_flag_eda,constant in test; near-constant combined distribution,0.0,0.0,0.0,2,1.0,False,True,0.0,2,99.14302957151479,constant_test; near_constant
FLAG_DOCUMENT_17,binary_flag,feature,P1_stability_review,route_to_binary_flag_eda; also stability_review,binary_flag_eda,constant in test; near-constant combined distribution,0.0,0.0,0.0,2,1.0,False,True,0.0,2,99.97698277918906,constant_test; near_constant
FLAG_DOCUMENT_18,binary_flag,feature,P2_low_variance_review,route_to_binary_flag_eda; low_variance_review_later,binary_flag_eda,near-constant combined distribution,0.0,0.0,0.0,2,2.0,False,False,0.0,2,99.27692242915889,near_constant
FLAG_DOCUMENT_19,binary_flag,feature,P1_stability_review,route_to_binary_flag_eda; also stability_review,binary_flag_eda,constant in test; near-constant combined distribution,0.0,0.0,0.0,2,1.0,False,True,0.0,2,99.94863229989754,constant_test; near_constant
FLAG_DOCUMENT_20,binary_flag,feature,P1_stability_review,route_to_binary_flag_eda; also stability_review,binary_flag_eda,constant in test; near-constant combined distribution,0.0,0.0,0.0,2,1.0,False,True,0.0,2,99.95621114089627,constant_test; near_constant
FLAG_DOCUMENT_21,binary_flag,feature,P1_stability_review,route_to_binary_flag_eda; also stability_review,binary_flag_eda,constant in test; near-constant combined distribution,0.0,0.0,0.0,2,1.0,False,True,0.0,2,99.97108812507895,constant_test; near_constant
AMT_REQ_CREDIT_BUREAU_HOUR,discrete_count_numeric,feature,P3_normal_type_specific_eda,route_to_discrete_count_eda,discrete_count_eda,no universal-level issue; continue type-specific EDA,13.5016308359701,12.40973247989496,1.091898356075136,5,3.0,False,False,13.35223365286101,5,86.1663695948127,
AMT_REQ_CREDIT_BUREAU_DAY,discrete_count_numeric,feature,P3_normal_type_specific_eda,route_to_discrete_count_eda,discrete_count_eda,no universal-level issue; continue type-specific EDA,13.5016308359701,12.40973247989496,1.091898356075136,9,3.0,False,False,13.35223365286101,9,86.21015845391643,
AMT_REQ_CREDIT_BUREAU_WEEK,discrete_count_numeric,feature,P3_normal_type_specific_eda,route_to_discrete_count_eda,discrete_count_eda,no universal-level issue; continue type-specific EDA,13.5016308359701,12.40973247989496,1.091898356075136,9,3.0,False,False,13.35223365286101,9,84.21916885377047,
AMT_REQ_CREDIT_BUREAU_MON,discrete_count_numeric,feature,P3_normal_type_specific_eda,route_to_discrete_count_eda,discrete_count_eda,no universal-level issue; continue type-specific EDA,13.5016308359701,12.40973247989496,1.091898356075136,24,7.0,False,False,13.35223365286101,24,74.26534364429973,
AMT_REQ_CREDIT_BUREAU_QRT,discrete_count_numeric,feature,P3_normal_type_specific_eda,route_to_discrete_count_eda,discrete_count_eda,no universal-level issue; continue type-specific EDA,13.5016308359701,12.40973247989496,1.091898356075136,11,8.0,False,False,13.35223365286101,11,67.08004098188096,
AMT_REQ_CREDIT_BUREAU_YEAR,discrete_count_numeric,feature,P3_normal_type_specific_eda,route_to_discrete_count_eda,discrete_count_eda,no universal-level issue; continue type-specific EDA,13.5016308359701,12.40973247989496,1.091898356075136,25,16.0,False,False,13.35223365286101,25,23.1968674123872,
has_bureau_history,binary_flag,feature,P3_normal_type_specific_eda,route_to_binary_flag_eda,binary_flag_eda,no universal-level issue; continue type-specific EDA,0.0,0.0,0.0,2,2.0,False,False,0.0,2,85.84047943186762,
bureau_record_count,discrete_count_numeric,feature,P3_normal_type_specific_eda,route_to_discrete_count_eda,discrete_count_eda,no universal-level issue; continue type-specific EDA,14.31493507549323,13.17905793533563,1.135877140157604,60,49.0,False,False,14.15952056813238,64,14.15952056813238,
bureau_unique_credit_type_count,discrete_count_numeric,feature,P3_normal_type_specific_eda,route_to_discrete_count_eda,discrete_count_eda,no universal-level issue; continue type-specific EDA,14.31493507549323,13.17905793533563,1.135877140157604,6,5.0,False,False,14.15952056813238,6,46.77913292445018,
bureau_unique_currency_count,discrete_count_numeric,feature,P3_normal_type_specific_eda,route_to_discrete_count_eda,discrete_count_eda,no universal-level issue; continue type-specific EDA,14.31493507549323,13.17905793533563,1.135877140157604,3,3.0,False,False,14.15952056813238,3,85.53957137443685,
bureau_active_count,discrete_count_numeric,feature,P3_normal_type_specific_eda,route_to_discrete_count_eda,discrete_count_eda,no universal-level issue; continue type-specific EDA,14.31493507549323,13.17905793533563,1.135877140157604,23,19.0,False,False,14.15952056813238,23,23.99629478884507,
bureau_active_ratio,ratio_rate_numeric,feature,P3_normal_type_specific_eda,route_to_ratio_rate_eda,ratio_rate_eda,no universal-level issue; continue type-specific EDA,14.31493507549323,13.17905793533563,1.135877140157604,296,208.0,False,False,14.15952056813238,315,15.15655920618658,
bureau_closed_count,discrete_count_numeric,feature,P3_normal_type_specific_eda,route_to_discrete_count_eda,discrete_count_eda,no universal-level issue; continue type-specific EDA,14.31493507549323,13.17905793533563,1.135877140157604,54,42.0,False,False,14.15952056813238,57,17.31765168208166,
bureau_closed_ratio,ratio_rate_numeric,feature,P3_normal_type_specific_eda,route_to_ratio_rate_eda,ratio_rate_eda,no universal-level issue; continue type-specific EDA,14.31493507549323,13.17905793533563,1.135877140157604,304,208.0,False,False,14.15952056813238,319,14.93059746529873,
bureau_sold_count,discrete_count_numeric,feature,P3_normal_type_specific_eda,route_to_discrete_count_eda,discrete_count_eda,no universal-level issue; continue type-specific EDA,14.31493507549323,13.17905793533563,1.135877140157604,8,6.0,False,False,14.15952056813238,8,84.15039788915243,
bureau_sold_ratio,ratio_rate_numeric,feature,P3_normal_type_specific_eda,route_to_ratio_rate_eda,ratio_rate_eda,no universal-level issue; continue type-specific EDA,14.31493507549323,13.17905793533563,1.135877140157604,70,53.0,False,False,14.15952056813238,76,84.15039788915243,
bureau_bad_debt_count,binary_flag,feature,P3_normal_type_specific_eda,route_to_binary_flag_eda,binary_flag_eda,no universal-level issue; continue type-specific EDA,14.31493507549323,13.17905793533563,1.135877140157604,2,2.0,False,False,14.15952056813238,2,85.8345847777575,
bureau_bad_debt_ratio,ratio_rate_numeric,feature,P3_normal_type_specific_eda,route_to_ratio_rate_eda,ratio_rate_eda,no universal-level issue; continue type-specific EDA,14.31493507549323,13.17905793533563,1.135877140157604,15,2.0,False,False,14.15952056813238,16,85.8345847777575,
bureau_overdue_days_record_count,discrete_count_numeric,feature,P3_normal_type_specific_eda,route_to_discrete_count_eda,discrete_count_eda,no universal-level issue; continue type-specific EDA,14.31493507549323,13.17905793533563,1.135877140157604,8,7.0,False,False,14.15952056813238,8,84.75586307560596,
bureau_overdue_days_record_ratio,ratio_rate_numeric,feature,P3_normal_type_specific_eda,route_to_ratio_rate_eda,ratio_rate_eda,no universal-level issue; continue type-specific EDA,14.31493507549323,13.17905793533563,1.135877140157604,67,39.0,False,False,14.15952056813238,71,84.75586307560596,
bureau_overdue_amount_record_count,discrete_count_numeric,feature,P3_normal_type_specific_eda,route_to_discrete_count_eda,discrete_count_eda,no universal-level issue; continue type-specific EDA,14.31493507549323,13.17905793533563,1.135877140157604,8,7.0,False,False,14.15952056813238,8,84.77354703793631,
bureau_overdue_amount_record_ratio,ratio_rate_numeric,feature,P3_normal_type_specific_eda,route_to_ratio_rate_eda,ratio_rate_eda,no universal-level issue; continue type-specific EDA,14.31493507549323,13.17905793533563,1.135877140157604,68,40.0,False,False,14.15952056813238,72,84.77354703793631,
bureau_debt_record_count,discrete_count_numeric,feature,P3_normal_type_specific_eda,route_to_discrete_count_eda,discrete_count_eda,no universal-level issue; continue type-specific EDA,14.31493507549323,13.17905793533563,1.135877140157604,18,16.0,False,False,14.15952056813238,19,27.56199912983677,
bureau_debt_record_ratio,ratio_rate_numeric,feature,P3_normal_type_specific_eda,route_to_ratio_rate_eda,ratio_rate_eda,no universal-level issue; continue type-specific EDA,14.31493507549323,13.17905793533563,1.135877140157604,259,197.0,False,False,14.15952056813238,279,25.33831104124855,
bureau_future_enddate_count,discrete_count_numeric,feature,P3_normal_type_specific_eda,route_to_discrete_count_eda,discrete_count_eda,no universal-level issue; continue type-specific EDA,14.31493507549323,13.17905793533563,1.135877140157604,28,22.0,False,False,14.15952056813238,28,24.20092349581058,
bureau_future_enddate_ratio,ratio_rate_numeric,feature,P3_normal_type_specific_eda,route_to_ratio_rate_eda,ratio_rate_eda,no universal-level issue; continue type-specific EDA,14.31493507549323,13.17905793533563,1.135877140157604,313,237.0,False,False,14.15952056813238,341,18.48900366310648,
bureau_recent_6m_count,discrete_count_numeric,feature,P3_normal_type_specific_eda,route_to_discrete_count_eda,discrete_count_eda,no universal-level issue; continue type-specific EDA,14.31493507549323,13.17905793533563,1.135877140157604,28,25.0,False,False,14.15952056813238,32,59.48941067493789,
bureau_recent_6m_ratio,ratio_rate_numeric,feature,P3_normal_type_specific_eda,route_to_ratio_rate_eda,ratio_rate_eda,no universal-level issue; continue type-specific EDA,14.31493507549323,13.17905793533563,1.135877140157604,261,183.0,False,False,14.15952056813238,288,59.48941067493789,
bureau_recent_12m_count,discrete_count_numeric,feature,P3_normal_type_specific_eda,route_to_discrete_count_eda,discrete_count_eda,no universal-level issue; continue type-specific EDA,14.31493507549323,13.17905793533563,1.135877140157604,32,37.0,False,False,14.15952056813238,38,36.69674811581592,
bureau_recent_12m_ratio,ratio_rate_numeric,feature,P3_normal_type_specific_eda,route_to_ratio_rate_eda,ratio_rate_eda,no universal-level issue; continue type-specific EDA,14.31493507549323,13.17905793533563,1.135877140157604,317,237.0,False,False,14.15952056813238,349,36.69674811581592,
bureau_recent_24m_count,discrete_count_numeric,feature,P3_normal_type_specific_eda,route_to_discrete_count_eda,discrete_count_eda,no universal-level issue; continue type-specific EDA,14.31493507549323,13.17905793533563,1.135877140157604,42,38.0,False,False,14.15952056813238,45,22.94564286817027,
bureau_recent_24m_ratio,ratio_rate_numeric,feature,P3_normal_type_specific_eda,route_to_ratio_rate_eda,ratio_rate_eda,no universal-level issue; continue type-specific EDA,14.31493507549323,13.17905793533563,1.135877140157604,366,270.0,False,False,14.15952056813238,397,17.56915692411335,
bureau_recent_update_6m_count,discrete_count_numeric,feature,P3_normal_type_specific_eda,route_to_discrete_count_eda,discrete_count_eda,no universal-level issue; continue type-specific EDA,14.31493507549323,13.17905793533563,1.135877140157604,35,34.0,False,False,14.15952056813238,37,22.67869924632637,
bureau_recent_update_6m_ratio,ratio_rate_numeric,feature,P3_normal_type_specific_eda,route_to_ratio_rate_eda,ratio_rate_eda,no universal-level issue; continue type-specific EDA,14.31493507549323,13.17905793533563,1.135877140157604,338,251.0,False,False,14.15952056813238,372,14.15952056813238,
bureau_recent_update_12m_count,discrete_count_numeric,feature,P3_normal_type_specific_eda,route_to_discrete_count_eda,discrete_count_eda,no universal-level issue; continue type-specific EDA,14.31493507549323,13.17905793533563,1.135877140157604,39,38.0,False,False,14.15952056813238,45,20.09824423516863,
bureau_recent_update_12m_ratio,ratio_rate_numeric,feature,P3_normal_type_specific_eda,route_to_ratio_rate_eda,ratio_rate_eda,no universal-level issue; continue type-specific EDA,14.31493507549323,13.17905793533563,1.135877140157604,360,260.0,False,False,14.15952056813238,392,18.13813139464709,
bureau_with_balance_count,discrete_count_numeric,feature,P3_normal_type_specific_eda,route_to_discrete_count_eda,discrete_count_eda,no universal-level issue; continue type-specific EDA,14.31493507549323,13.17905793533563,1.135877140157604,57,49.0,False,False,14.15952056813238,61,48.07483403741702,
bureau_with_balance_ratio,ratio_rate_numeric,feature,P3_normal_type_specific_eda,route_to_ratio_rate_eda,ratio_rate_eda,no universal-level issue; continue type-specific EDA,14.31493507549323,13.17905793533563,1.135877140157604,48,38.0,False,False,14.15952056813238,60,48.07483403741702,
bureau_type_consumer_credit_count,discrete_count_numeric,feature,P3_normal_type_specific_eda,route_to_discrete_count_eda,discrete_count_eda,no universal-level issue; continue type-specific EDA,14.31493507549323,13.17905793533563,1.135877140157604,54,43.0,False,False,14.15952056813238,57,15.49311588609283,
bureau_type_consumer_credit_ratio,ratio_rate_numeric,feature,P3_normal_type_specific_eda,route_to_ratio_rate_eda,ratio_rate_eda,no universal-level issue; continue type-specific EDA,14.31493507549323,13.17905793533563,1.135877140157604,329,233.0,False,False,14.15952056813238,363,25.91205737463334,
bureau_type_credit_card_count,discrete_count_numeric,feature,P3_normal_type_specific_eda,route_to_discrete_count_eda,discrete_count_eda,no universal-level issue; continue type-specific EDA,14.31493507549323,13.17905793533563,1.135877140157604,22,19.0,False,False,14.15952056813238,22,29.71074090188208,
bureau_type_credit_card_ratio,ratio_rate_numeric,feature,P3_normal_type_specific_eda,route_to_ratio_rate_eda,ratio_rate_eda,no universal-level issue; continue type-specific EDA,14.31493507549323,13.17905793533563,1.135877140157604,295,206.0,False,False,14.15952056813238,315,29.71074090188208,
bureau_type_car_loan_count,discrete_count_numeric,feature,P3_normal_type_specific_eda,route_to_discrete_count_eda,discrete_count_eda,no universal-level issue; continue type-specific EDA,14.31493507549323,13.17905793533563,1.135877140157604,10,9.0,False,False,14.15952056813238,11,79.44169204642742,
bureau_type_car_loan_ratio,ratio_rate_numeric,feature,P3_normal_type_specific_eda,route_to_ratio_rate_eda,ratio_rate_eda,no universal-level issue; continue type-specific EDA,14.31493507549323,13.17905793533563,1.135877140157604,102,72.0,False,False,14.15952056813238,109,79.44169204642742,
